order_date,shipment_date,region,city,product,category,segment,department,customer_type,quantity,revenue,cost,discount,shipping_cost
2024-10-26,2024-10-28,West,Pune,Jacket,Clothing,Corporate,Sales,VIP,15,72900.0,67642.33,0.15,2032.33
2025-01-04,2025-01-09,North,Delhi,Coffee,Grocery,Home Office,Finance,VIP,5,6815.0,6968.36,0.12,1243.76
2024-10-18,2024-10-22,North,Delhi,T-Shirt,Clothing,Consumer,Operations,Returning,14,67149.6,62735.38,0.17,2972.24
2024-09-04,2024-09-06,South,Bangalore,Smartphone,Electronics,Consumer,Marketing,VIP,8,365520.0,257296.86,0.02,1432.86
2024-12-06,2024-12-12,East,Patna,Shoes,Clothing,Corporate,Marketing,VIP,17,56814.0,58377.83,0.18,2700.11
2024-06-02,2024-06-10,South,Bangalore,Snacks,Grocery,Corporate,Marketing,VIP,13,4134.0,5554.16,0.25,1709.54
2025-01-15,2025-01-22,South,Bangalore,Milk,Grocery,Consumer,Marketing,Returning,14,3724.0,4699.87,0.07,1906.87
2024-07-31,2024-08-08,North,Chandigarh,Monitor,Electronics,Corporate,Finance,New,1,36874.0,31779.87,0.07,2649.41
2024-05-04,2024-05-14,West,Pune,Cabinet,Furniture,Corporate,Operations,Returning,6,92592.0,79969.47,0.11,340.35
2025-04-04,2025-04-06,North,Delhi,Smartphone,Electronics,Home Office,Finance,Returning,5,91825.0,67977.38,0.01,945.13
2024-06-18,2024-06-20,East,Patna,T-Shirt,Clothing,Consumer,Operations,Returning,2,1646.0,4092.2,0.0,2775.4
2025-03-04,2025-03-13,South,Chennai,Rice,Grocery,Corporate,Marketing,VIP,3,699.0,3145.13,0.14,2571.95
2024-05-25,2024-05-26,South,Hyderabad,Monitor,Electronics,Home Office,Operations,VIP,13,920998.0,756630.63,0.14,1412.27
2024-06-16,2024-06-20,East,Bhubaneswar,Snacks,Grocery,Consumer,Marketing,VIP,8,1400.0,2952.28,0.02,1804.28
2024-02-07,2024-02-12,North,Delhi,Monitor,Electronics,Consumer,Operations,VIP,11,660770.0,569550.85,0.14,1288.65
2024-03-21,2024-03-28,East,Patna,Cabinet,Furniture,Home Office,Sales,Returning,7,65303.0,70998.67,0.25,2430.52
2025-03-17,2025-03-23,West,Mumbai,Snacks,Grocery,Home Office,Finance,VIP,15,21720.0,20999.73,0.09,2754.93
2025-03-24,2025-03-30,South,Bangalore,Sofa,Furniture,Corporate,Sales,Returning,5,70985.0,63922.58,0.18,2875.48
2024-07-03,2024-07-09,South,Hyderabad,Cabinet,Furniture,Consumer,Sales,VIP,20,541940.0,446881.34,0.14,2490.54
2024-07-19,2024-07-28,South,Bangalore,Sofa,Furniture,Home Office,Marketing,VIP,19,339872.0,328697.93,0.28,2420.81
2024-01-10,2024-01-17,West,Ahmedabad,Shoes,Clothing,Consumer,Marketing,Returning,19,83353.0,86980.77,0.26,2794.24
2025-03-12,2025-03-13,South,Chennai,Cabinet,Furniture,Corporate,Marketing,VIP,8,173240.0,118567.94,0.0,764.74
2025-05-05,2025-05-07,South,Chennai,Cabinet,Furniture,Consumer,Finance,New,9,290808.0,275584.5,0.26,2224.98
2024-12-04,2024-12-13,East,Patna,Monitor,Electronics,Home Office,Operations,VIP,10,793152.0,874193.39,0.3,1726.19
2024-06-17,2024-06-21,East,Kolkata,Chair,Furniture,Home Office,Finance,New,16,184288.0,188563.93,0.22,590.17
2025-01-08,2025-01-11,East,Patna,Shoes,Clothing,Consumer,Finance,New,12,36420.0,38737.37,0.21,1953.17
2025-05-09,2025-05-12,North,Delhi,Laptop,Electronics,Consumer,Sales,Returning,4,260512.0,229167.49,0.15,2522.05
2024-07-01,2024-07-03,West,Ahmedabad,Monitor,Electronics,Home Office,Marketing,New,12,318720.0,330485.01,0.28,2203.41
2025-02-21,2025-03-02,North,Delhi,Desk,Furniture,Corporate,Operations,VIP,7,196196.0,194670.81,0.26,2398.73
2024-11-22,2024-11-30,West,Mumbai,Milk,Grocery,Consumer,Operations,VIP,19,41245.2,41930.3,0.2,2747.36
2025-04-05,2025-04-06,West,Ahmedabad,Snacks,Grocery,Corporate,Marketing,New,2,2538.0,5146.9,0.11,2964.22
2025-03-17,2025-03-25,East,Patna,Shoes,Clothing,Home Office,Sales,Returning,3,14292.0,16540.13,0.23,1819.37
2024-06-11,2024-06-15,West,Pune,T-Shirt,Clothing,Home Office,Sales,VIP,10,29030.0,29579.55,0.26,259.25
2024-06-23,2024-06-30,East,Patna,Sofa,Furniture,Corporate,Operations,Returning,3,119391.0,115663.47,0.15,2242.02
2024-02-17,2024-02-20,West,Mumbai,Tablet,Electronics,Corporate,Operations,VIP,17,926704.0,723695.3,0.03,866.18
2025-02-13,2025-02-15,East,Bhubaneswar,Smartphone,Electronics,Home Office,Operations,VIP,8,145728.0,152388.88,0.23,2289.04
2024-06-08,2024-06-15,North,Lucknow,Jacket,Clothing,Consumer,Finance,New,3,8112.0,6302.25,0.02,299.37
2024-10-04,2024-10-06,North,Delhi,Rice,Grocery,Corporate,Marketing,Returning,9,8467.2,8500.35,0.05,1980.61
2025-01-12,2025-01-21,North,Lucknow,Monitor,Electronics,Consumer,Operations,New,8,638856.0,563085.89,0.16,892.61
2024-12-07,2024-12-14,South,Chennai,Chair,Furniture,Corporate,Operations,VIP,7,332539.2,242352.01,0.04,2923.79
2024-08-03,2024-08-08,West,Ahmedabad,Jacket,Clothing,Consumer,Sales,VIP,20,28760.0,29012.48,0.18,2265.68
2024-12-30,2024-12-31,South,Hyderabad,Chair,Furniture,Home Office,Operations,New,8,77289.6,64730.82,0.12,2899.14
2024-01-08,2024-01-15,East,Kolkata,Smartphone,Electronics,Home Office,Sales,VIP,4,149484.0,127545.65,0.04,1979.09
2024-12-05,2024-12-09,North,Chandigarh,Shoes,Clothing,Corporate,Marketing,Returning,5,20358.0,22539.37,0.26,2588.53
2024-01-02,2024-01-09,South,Chennai,Coffee,Grocery,Corporate,Sales,Returning,15,24480.0,21011.91,0.14,938.31
2024-08-06,2024-08-07,West,Mumbai,Jeans,Clothing,Corporate,Marketing,New,16,16544.0,15703.43,0.14,979.27
2024-03-23,2024-03-31,South,Chennai,Sofa,Furniture,Corporate,Finance,Returning,8,109984.0,83997.12,0.07,1509.12
2024-05-10,2024-05-12,South,Hyderabad,Chair,Furniture,Corporate,Marketing,VIP,9,349632.0,279988.21,0.12,282.61
2024-09-11,2024-09-20,North,Delhi,Jacket,Clothing,Consumer,Operations,VIP,1,3181.0,4664.56,0.21,1706.23
2024-06-05,2024-06-12,East,Kolkata,Milk,Grocery,Consumer,Sales,VIP,9,12483.0,14025.9,0.12,2541.54
2024-06-15,2024-06-16,East,Kolkata,Snacks,Grocery,Home Office,Operations,New,11,13090.0,12540.98,0.1,759.98
2024-07-29,2024-07-30,North,Lucknow,Laptop,Electronics,Home Office,Operations,New,7,319270.0,238334.59,0.02,2074.79
2024-07-08,2024-07-10,West,Ahmedabad,Desk,Furniture,Home Office,Operations,New,2,11532.0,14073.36,0.3,1964.76
2025-02-16,2025-02-21,West,Mumbai,Tablet,Electronics,Consumer,Sales,New,20,1003700.0,965221.12,0.21,1669.12
2024-09-14,2024-09-24,North,Chandigarh,Cabinet,Furniture,Corporate,Sales,New,8,185576.0,175396.18,0.21,2810.5
2024-10-19,2024-10-20,West,Ahmedabad,Chair,Furniture,Home Office,Sales,VIP,9,175780.8,172731.46,0.22,2224.08
2024-12-04,2024-12-12,South,Bangalore,Desk,Furniture,Corporate,Finance,New,8,132624.0,121561.38,0.22,2199.78
2024-08-30,2024-09-06,East,Patna,Shoes,Clothing,Consumer,Sales,New,1,787.0,3213.38,0.05,2544.43
2024-07-31,2024-08-02,West,Mumbai,Smartphone,Electronics,Consumer,Sales,New,14,420336.0,384215.25,0.16,1709.49
2024-11-08,2024-11-16,East,Bhubaneswar,Desk,Furniture,Corporate,Finance,New,9,238183.2,245285.11,0.22,2338.25
2025-03-23,2025-04-02,North,Delhi,Coffee,Grocery,Corporate,Finance,New,4,2280.0,3790.47,0.22,1647.27
2024-09-22,2024-09-25,North,Lucknow,Snacks,Grocery,Home Office,Operations,New,18,10656.0,12123.85,0.27,1574.41
2024-05-13,2024-05-19,North,Delhi,Tablet,Electronics,Home Office,Sales,Returning,18,430632.0,377179.75,0.15,2529.91
2024-08-04,2024-08-13,South,Bangalore,Smartphone,Electronics,Home Office,Finance,New,3,190044.0,170217.7,0.2,2978.98
2024-01-16,2024-01-18,East,Kolkata,Laptop,Electronics,Consumer,Sales,VIP,11,283888.0,247007.64,0.06,2863.96
2024-03-17,2024-03-23,North,Chandigarh,T-Shirt,Clothing,Home Office,Sales,VIP,11,50908.0,42182.68,0.09,947.2
2025-04-11,2025-04-13,South,Bangalore,Cabinet,Furniture,Corporate,Finance,VIP,5,119690.0,111125.73,0.24,1010.93
2024-01-26,2024-01-27,West,Mumbai,Snacks,Grocery,Consumer,Sales,VIP,9,7263.0,7184.42,0.19,357.2
2024-07-30,2024-08-02,East,Patna,Cabinet,Furniture,Corporate,Sales,New,9,179388.0,180550.01,0.2,1162.01
2024-08-28,2024-08-29,South,Hyderabad,Rice,Grocery,Home Office,Sales,VIP,14,18662.0,19261.24,0.26,1718.96
2025-02-14,2025-02-15,East,Kolkata,Desk,Furniture,Consumer,Sales,Returning,4,122672.0,120446.71,0.16,2681.59
2025-03-26,2025-03-30,North,Chandigarh,Jeans,Clothing,Home Office,Finance,Returning,17,34629.0,32771.55,0.19,1259.16
2024-12-13,2024-12-18,South,Bangalore,Smartphone,Electronics,Home Office,Finance,VIP,6,354175.2,259351.78,0.05,803.88
2024-02-23,2024-02-28,West,Ahmedabad,Sofa,Furniture,Home Office,Finance,New,9,317475.0,279045.06,0.12,2841.81
2024-07-25,2024-07-29,West,Mumbai,Jacket,Clothing,Corporate,Sales,New,12,34884.0,39022.52,0.29,2743.16
2025-02-09,2025-02-14,North,Lucknow,Monitor,Electronics,Corporate,Marketing,Returning,10,486180.0,488518.91,0.28,2338.91
2025-05-12,2025-05-15,North,Chandigarh,Desk,Furniture,Corporate,Marketing,VIP,15,135480.0,111692.14,0.09,1953.34
2025-02-28,2025-03-09,East,Kolkata,Desk,Furniture,Consumer,Marketing,New,9,230832.0,237888.08,0.22,2439.44
2025-03-25,2025-03-27,North,Delhi,Monitor,Electronics,Home Office,Finance,VIP,18,327006.0,247322.97,0.03,2068.47
2024-01-21,2024-01-28,West,Mumbai,Cabinet,Furniture,Home Office,Marketing,New,2,20070.0,21976.53,0.23,2307.93
2025-01-03,2025-01-12,West,Pune,Rice,Grocery,Corporate,Finance,VIP,1,1780.0,3803.79,0.01,2450.99
2024-09-25,2024-09-26,North,Chandigarh,Rice,Grocery,Home Office,Operations,VIP,8,8536.0,9310.08,0.19,1542.32
2024-07-07,2024-07-17,East,Patna,Monitor,Electronics,Consumer,Operations,Returning,12,285312.0,282050.45,0.18,2444.69
2024-09-01,2024-09-07,East,Kolkata,Jeans,Clothing,Consumer,Finance,VIP,1,3836.0,5457.17,0.05,2196.57
2024-06-20,2024-06-26,South,Hyderabad,Chair,Furniture,Consumer,Finance,Returning,14,154616.0,140194.34,0.21,2586.1
2024-05-01,2024-05-09,East,Kolkata,Rice,Grocery,Corporate,Sales,Returning,13,15119.0,15708.08,0.21,437.89
2025-03-29,2025-04-02,South,Chennai,Laptop,Electronics,Consumer,Sales,VIP,12,487164.0,458113.24,0.26,179.08
2025-05-02,2025-05-05,South,Hyderabad,Rice,Grocery,Corporate,Operations,New,7,1442.0,2917.38,0.25,1576.32
2025-01-25,2025-02-03,South,Chennai,Monitor,Electronics,Home Office,Finance,Returning,5,278545.0,213968.22,0.08,2274.02
2024-08-17,2024-08-21,North,Delhi,Sofa,Furniture,Home Office,Sales,VIP,11,226149.0,209752.92,0.2,1695.84
2025-01-05,2025-01-07,South,Chennai,Smartphone,Electronics,Consumer,Marketing,VIP,2,43430.0,40509.18,0.21,1856.48
2024-04-03,2024-04-04,North,Lucknow,T-Shirt,Clothing,Corporate,Marketing,VIP,15,57000.0,53061.08,0.18,1761.08
2025-03-31,2025-04-09,West,Ahmedabad,Coffee,Grocery,Home Office,Finance,New,10,14040.0,15421.38,0.29,819.78
2024-11-12,2024-11-16,East,Patna,Tablet,Electronics,Consumer,Marketing,VIP,6,528206.4,557057.24,0.25,2440.52
2024-11-14,2024-11-15,South,Chennai,Cabinet,Furniture,Corporate,Sales,Returning,18,327412.8,238052.22,0.04,2315.0
2024-10-14,2024-10-18,North,Lucknow,Milk,Grocery,Home Office,Operations,Returning,17,30028.8,30359.29,0.2,2732.79
2025-05-06,2025-05-13,South,Hyderabad,Chair,Furniture,Corporate,Sales,Returning,4,57344.0,42000.66,0.01,2433.3
2025-02-05,2025-02-14,South,Chennai,Jeans,Clothing,Corporate,Marketing,New,13,43199.0,40361.17,0.19,2778.04
2025-02-17,2025-02-26,South,Bangalore,Snacks,Grocery,Consumer,Operations,New,11,6765.0,8645.38,0.25,2353.93
2024-05-19,2024-05-20,West,Ahmedabad,Desk,Furniture,Home Office,Marketing,VIP,1,15763.0,13044.55,0.07,118.89
2025-03-02,2025-03-09,West,Ahmedabad,Snacks,Grocery,Consumer,Sales,New,17,24956.0,22088.84,0.06,1874.48
2024-11-27,2024-12-02,North,Delhi,Monitor,Electronics,Home Office,Sales,VIP,3,123134.4,108239.18,0.14,2343.6
2025-01-08,2025-01-14,South,Hyderabad,Snacks,Grocery,Home Office,Operations,New,8,1072.0,2396.28,0.27,1377.88
2025-01-06,2025-01-13,East,Bhubaneswar,Chair,Furniture,Home Office,Finance,New,14,189294.0,155744.27,0.01,2416.13
2024-12-24,2025-01-03,West,Ahmedabad,Snacks,Grocery,Consumer,Operations,VIP,3,3286.8,5441.83,0.28,2056.43
2024-02-15,2024-02-18,East,Kolkata,Desk,Furniture,Consumer,Finance,New,11,178442.0,192196.75,0.27,1263.81
2024-12-13,2024-12-15,West,Ahmedabad,Monitor,Electronics,Consumer,Operations,New,3,196246.8,155348.48,0.03,2275.98
2024-10-20,2024-10-26,South,Hyderabad,Jeans,Clothing,Corporate,Finance,VIP,13,35677.2,27010.88,0.02,2036.84
2024-06-14,2024-06-15,East,Bhubaneswar,T-Shirt,Clothing,Home Office,Operations,VIP,5,14540.0,14248.04,0.01,2470.64
2024-12-15,2024-12-20,West,Pune,T-Shirt,Clothing,Consumer,Finance,New,4,23404.8,26831.56,0.28,2724.62
2024-11-23,2024-11-25,West,Ahmedabad,Desk,Furniture,Consumer,Sales,New,16,325497.6,265259.39,0.06,1606.33
2025-01-23,2025-01-30,West,Mumbai,Shoes,Clothing,Home Office,Finance,New,8,11528.0,12051.38,0.15,1676.18
2024-01-12,2024-01-20,East,Bhubaneswar,Tablet,Electronics,Consumer,Finance,VIP,19,963110.0,1040603.89,0.28,445.09
2024-09-22,2024-09-25,West,Ahmedabad,Monitor,Electronics,Corporate,Operations,Returning,1,38926.0,32762.38,0.04,2010.84
2024-07-20,2024-07-26,South,Bangalore,Sofa,Furniture,Corporate,Operations,New,1,26957.0,27970.29,0.28,2091.57
2024-10-19,2024-10-22,West,Ahmedabad,Chair,Furniture,Home Office,Operations,New,11,410229.6,381727.89,0.18,214.36
2024-03-05,2024-03-06,East,Kolkata,Coffee,Grocery,Home Office,Sales,New,11,16016.0,18172.94,0.25,1356.14
2024-11-08,2024-11-17,East,Patna,Jeans,Clothing,Corporate,Marketing,VIP,18,25660.8,25010.31,0.1,1915.59
2025-04-03,2025-04-12,West,Mumbai,Rice,Grocery,Corporate,Operations,New,13,6513.0,8845.95,0.16,2919.12
2024-02-02,2024-02-10,South,Bangalore,Coffee,Grocery,Corporate,Sales,VIP,16,14192.0,14506.65,0.16,2585.37
2024-10-22,2024-10-26,West,Ahmedabad,Milk,Grocery,Consumer,Marketing,VIP,16,14419.2,13800.14,0.2,101.9
2024-12-05,2024-12-11,South,Hyderabad,Sofa,Furniture,Consumer,Marketing,New,13,417284.4,289977.97,0.01,2051.73
2024-04-03,2024-04-12,South,Chennai,Sofa,Furniture,Corporate,Marketing,Returning,13,400725.0,319036.91,0.11,2464.16
2025-03-01,2025-03-05,East,Kolkata,Desk,Furniture,Home Office,Marketing,Returning,7,82292.0,70279.06,0.05,330.86
2024-03-26,2024-04-05,East,Kolkata,Shoes,Clothing,Consumer,Marketing,Returning,6,13920.0,15730.08,0.16,2366.88
2024-07-06,2024-07-07,East,Kolkata,Chair,Furniture,Home Office,Finance,Returning,16,355616.0,345092.85,0.17,145.33
2024-06-05,2024-06-15,East,Bhubaneswar,Jacket,Clothing,Consumer,Sales,New,4,4440.0,7412.25,0.25,2750.25
2024-04-30,2024-05-05,West,Mumbai,Smartphone,Electronics,Home Office,Marketing,VIP,2,41272.0,35711.69,0.09,1043.21
2025-01-08,2025-01-11,West,Mumbai,Jacket,Clothing,Consumer,Sales,New,12,47232.0,48671.85,0.22,2856.81
2025-05-06,2025-05-16,North,Delhi,Snacks,Grocery,Corporate,Sales,New,9,6120.0,8579.32,0.29,2398.12
2024-10-29,2024-11-07,North,Chandigarh,Cabinet,Furniture,Corporate,Sales,VIP,16,171667.2,148521.67,0.14,887.88
2024-10-12,2024-10-19,South,Bangalore,Shoes,Clothing,Consumer,Operations,Returning,14,78086.4,73243.85,0.24,1404.36
2024-06-21,2024-06-30,West,Pune,Jeans,Clothing,Consumer,Finance,VIP,11,54274.0,47939.03,0.1,1806.13
2025-05-05,2025-05-15,East,Bhubaneswar,Jeans,Clothing,Home Office,Operations,Returning,4,16028.0,15787.15,0.01,2804.47
2024-04-27,2024-05-07,North,Delhi,Smartphone,Electronics,Corporate,Marketing,VIP,8,158136.0,157634.22,0.26,2660.94
2024-06-23,2024-07-01,North,Chandigarh,T-Shirt,Clothing,Consumer,Sales,Returning,2,7974.0,9573.35,0.22,2077.79
2024-09-12,2024-09-16,East,Bhubaneswar,Shoes,Clothing,Corporate,Finance,New,14,40558.0,39579.37,0.12,2266.01
2024-09-26,2024-09-30,South,Chennai,Sofa,Furniture,Corporate,Operations,New,6,71622.0,67074.72,0.25,466.26
2024-07-12,2024-07-13,South,Hyderabad,Tablet,Electronics,Home Office,Sales,New,3,147153.0,122828.47,0.15,691.48
2024-12-27,2024-12-29,West,Pune,Smartphone,Electronics,Corporate,Finance,VIP,15,478728.0,426922.91,0.14,854.99
2025-03-17,2025-03-27,East,Patna,Shoes,Clothing,Consumer,Finance,New,2,2478.0,5181.05,0.25,2579.15
2025-03-20,2025-03-23,West,Pune,Chair,Furniture,Corporate,Sales,VIP,15,193875.0,151377.45,0.02,2093.7
2024-03-29,2024-04-01,South,Chennai,Desk,Furniture,Consumer,Marketing,New,19,361589.0,264352.32,0.05,392.35
2025-04-04,2025-04-07,West,Pune,Tablet,Electronics,Consumer,Operations,New,11,635965.0,587781.91,0.17,2694.11
2025-01-06,2025-01-14,South,Chennai,Jacket,Clothing,Corporate,Sales,Returning,16,59520.0,44796.72,0.07,156.72
2025-04-02,2025-04-10,East,Bhubaneswar,Shoes,Clothing,Home Office,Sales,New,20,10440.0,11503.21,0.17,1376.41
2025-04-11,2025-04-19,South,Bangalore,Jeans,Clothing,Home Office,Finance,VIP,4,12708.0,12520.91,0.17,1719.11
2025-02-10,2025-02-16,South,Bangalore,Chair,Furniture,Home Office,Sales,New,13,111241.0,83867.71,0.05,2661.78
2024-12-16,2024-12-20,East,Patna,Snacks,Grocery,Home Office,Finance,Returning,12,6883.2,7639.85,0.07,1651.47
2025-04-17,2025-04-24,North,Delhi,Chair,Furniture,Corporate,Marketing,New,3,78057.0,60284.21,0.02,2522.03
2025-04-27,2025-05-07,South,Bangalore,Laptop,Electronics,Consumer,Operations,VIP,12,702192.0,520525.91,0.06,903.83
2024-02-12,2024-02-16,South,Bangalore,Chair,Furniture,Home Office,Finance,Returning,19,210710.0,170504.54,0.12,1936.54
2024-08-26,2024-08-29,South,Bangalore,Desk,Furniture,Consumer,Finance,Returning,2,21696.0,17542.91,0.11,403.07
2024-06-24,2024-07-03,South,Bangalore,Laptop,Electronics,Corporate,Operations,VIP,15,1141575.0,995386.32,0.19,2216.07
2024-10-01,2024-10-02,North,Chandigarh,Cabinet,Furniture,Corporate,Marketing,New,6,178243.2,137841.33,0.04,2376.5
2024-09-25,2024-09-28,South,Bangalore,Tablet,Electronics,Consumer,Finance,VIP,11,784850.0,573871.97,0.05,931.47
2025-02-18,2025-02-19,South,Bangalore,Sofa,Furniture,Corporate,Finance,New,7,193375.0,173643.77,0.21,1540.02
2024-04-07,2024-04-14,North,Delhi,Cabinet,Furniture,Consumer,Operations,Returning,12,316872.0,268483.94,0.12,2311.46
2024-03-13,2024-03-21,South,Bangalore,Tablet,Electronics,Consumer,Operations,New,2,85372.0,63090.9,0.05,769.34
2025-01-03,2025-01-05,West,Pune,Smartphone,Electronics,Home Office,Sales,Returning,14,601034.0,477410.89,0.04,2594.03
2024-12-25,2024-12-30,North,Chandigarh,Jacket,Clothing,Consumer,Sales,New,2,3650.4,6018.5,0.18,2733.14
2024-02-03,2024-02-09,West,Pune,Coffee,Grocery,Corporate,Marketing,VIP,15,10245.0,9615.8,0.13,600.2
2024-08-10,2024-08-11,South,Chennai,Rice,Grocery,Consumer,Marketing,Returning,4,6928.0,6829.41,0.24,455.65
2024-05-21,2024-05-23,South,Bangalore,Milk,Grocery,Consumer,Finance,Returning,16,2992.0,4112.15,0.16,1598.87
2024-02-25,2024-03-02,East,Bhubaneswar,Smartphone,Electronics,Home Office,Sales,VIP,2,90746.0,74917.85,0.01,1413.59
2025-02-20,2025-02-25,South,Bangalore,Milk,Grocery,Corporate,Sales,New,12,13284.0,12651.66,0.09,2422.98
2024-06-27,2024-07-06,South,Bangalore,Chair,Furniture,Consumer,Finance,New,17,480879.0,429811.17,0.21,1828.86
2024-04-11,2024-04-15,West,Mumbai,Chair,Furniture,Home Office,Sales,Returning,20,305220.0,254701.28,0.08,1368.68
2024-05-03,2024-05-06,West,Pune,Chair,Furniture,Corporate,Sales,VIP,16,113632.0,100193.97,0.12,1334.13
2024-10-28,2024-11-05,East,Bhubaneswar,Laptop,Electronics,Consumer,Sales,Returning,15,416646.0,425840.73,0.22,861.81
2024-05-07,2024-05-09,South,Hyderabad,Tablet,Electronics,Home Office,Sales,Returning,11,730510.0,629793.92,0.18,1555.32
2024-04-24,2024-04-26,East,Patna,Snacks,Grocery,Home Office,Finance,VIP,7,12362.0,13221.7,0.12,1848.66
2024-09-05,2024-09-10,East,Kolkata,Snacks,Grocery,Consumer,Operations,New,2,1216.0,1663.09,0.07,605.17
2024-10-18,2024-10-20,East,Bhubaneswar,Desk,Furniture,Home Office,Marketing,VIP,20,143040.0,151057.93,0.25,865.93
2024-09-20,2024-09-28,West,Ahmedabad,Chair,Furniture,Consumer,Finance,New,18,292338.0,256873.04,0.12,2538.98
2024-07-08,2024-07-18,North,Lucknow,T-Shirt,Clothing,Home Office,Sales,New,19,79306.0,60697.23,0.04,424.67
2024-06-04,2024-06-13,West,Mumbai,T-Shirt,Clothing,Consumer,Finance,Returning,5,20980.0,23013.24,0.27,1613.64
2024-03-29,2024-03-30,South,Hyderabad,Coffee,Grocery,Corporate,Sales,VIP,1,1071.0,2868.47,0.1,2033.09
2025-01-26,2025-01-28,South,Bangalore,Rice,Grocery,Corporate,Finance,New,6,10320.0,9577.8,0.05,2044.2
2024-01-23,2024-02-02,South,Chennai,Snacks,Grocery,Home Office,Sales,Returning,12,23424.0,23941.42,0.24,2391.34
2024-11-24,2024-11-28,West,Mumbai,Shoes,Clothing,Consumer,Finance,VIP,6,16819.2,17441.34,0.22,1126.72
2025-04-19,2025-04-26,West,Ahmedabad,Milk,Grocery,Corporate,Sales,VIP,10,12190.0,10863.81,0.07,868.01
2024-02-03,2024-02-11,West,Mumbai,Shoes,Clothing,Home Office,Marketing,New,1,1337.0,4001.79,0.04,2945.56
2024-09-14,2024-09-24,East,Patna,Cabinet,Furniture,Corporate,Operations,New,8,249776.0,239168.03,0.15,1880.83
2024-08-15,2024-08-25,West,Mumbai,Shoes,Clothing,Corporate,Operations,VIP,19,12920.0,13278.63,0.25,358.63
2024-12-31,2025-01-07,North,Delhi,Smartphone,Electronics,Corporate,Operations,New,4,145180.8,122053.1,0.12,101.23
2024-06-19,2024-06-20,South,Bangalore,Tablet,Electronics,Corporate,Sales,Returning,6,231678.0,167269.41,0.04,461.25
2024-01-15,2024-01-25,North,Chandigarh,T-Shirt,Clothing,Consumer,Marketing,Returning,14,60900.0,59946.07,0.22,2700.07
2024-10-04,2024-10-05,North,Lucknow,Sofa,Furniture,Home Office,Sales,VIP,13,226699.2,168642.93,0.02,885.52
2024-10-06,2024-10-13,North,Delhi,Jeans,Clothing,Corporate,Finance,Returning,20,89808.0,83102.29,0.19,1377.01
2024-05-13,2024-05-19,West,Ahmedabad,T-Shirt,Clothing,Corporate,Marketing,VIP,2,3208.0,3607.13,0.18,623.69
2024-02-28,2024-03-01,West,Pune,Cabinet,Furniture,Home Office,Sales,Returning,16,522992.0,524651.67,0.25,1659.67
2024-11-27,2024-11-30,West,Mumbai,Coffee,Grocery,Consumer,Finance,VIP,4,4137.6,5047.02,0.18,1199.05
2025-05-12,2025-05-22,North,Delhi,Tablet,Electronics,Consumer,Marketing,VIP,9,240534.0,200830.85,0.11,1187.63
2024-06-16,2024-06-23,East,Patna,Snacks,Grocery,Corporate,Finance,New,9,6696.0,7383.42,0.13,1156.14
2024-04-08,2024-04-17,West,Pune,Monitor,Electronics,Corporate,Marketing,New,20,337860.0,342410.24,0.26,1171.64
2024-05-28,2024-05-29,West,Pune,Desk,Furniture,Corporate,Marketing,VIP,4,107556.0,110909.23,0.28,126.55
2024-04-02,2024-04-10,West,Mumbai,Chair,Furniture,Consumer,Operations,Returning,14,508900.0,445058.05,0.12,2315.05
2024-12-29,2024-12-31,North,Chandigarh,Laptop,Electronics,Consumer,Operations,Returning,3,141883.2,138162.18,0.24,1954.31
2024-12-30,2025-01-07,North,Delhi,Laptop,Electronics,Corporate,Finance,Returning,18,504964.8,452077.86,0.17,2659.19
2024-07-28,2024-08-02,East,Bhubaneswar,Tablet,Electronics,Corporate,Operations,VIP,6,341100.0,350688.61,0.22,2766.61
2024-04-26,2024-05-03,North,Delhi,Jeans,Clothing,Home Office,Finance,Returning,12,58320.0,51271.23,0.14,1116.03
2024-12-09,2024-12-18,South,Chennai,Jeans,Clothing,Corporate,Operations,New,8,24710.4,25675.42,0.24,2941.85
2024-07-07,2024-07-12,East,Kolkata,Monitor,Electronics,Corporate,Marketing,VIP,15,557790.0,591680.47,0.26,423.07
2025-04-26,2025-05-06,South,Bangalore,Coffee,Grocery,Home Office,Finance,VIP,3,4992.0,5721.12,0.06,2027.04
2024-03-27,2024-03-29,South,Chennai,Chair,Furniture,Consumer,Finance,VIP,16,93216.0,86053.81,0.24,295.09
2024-07-16,2024-07-26,West,Mumbai,Tablet,Electronics,Corporate,Operations,New,8,290392.0,273733.85,0.19,765.37
2024-02-05,2024-02-12,South,Chennai,Laptop,Electronics,Home Office,Sales,VIP,15,691125.0,659112.17,0.27,2543.42
2024-05-14,2024-05-21,East,Kolkata,Jacket,Clothing,Corporate,Marketing,Returning,2,4444.0,5414.97,0.16,1148.73
2024-11-24,2024-11-30,North,Chandigarh,Cabinet,Furniture,Home Office,Sales,New,8,125587.2,109561.77,0.14,1556.78
2024-11-02,2024-11-03,East,Patna,Snacks,Grocery,Home Office,Operations,VIP,10,15420.0,18102.98,0.21,2528.78
2024-01-19,2024-01-21,North,Chandigarh,Milk,Grocery,Corporate,Finance,New,20,9160.0,10051.22,0.08,2723.22
2024-10-17,2024-10-19,South,Hyderabad,Milk,Grocery,Home Office,Operations,New,5,966.0,3241.84,0.12,2469.04
